pid,param1,param2,param3
100051349219,2,支持主板,E-ATX（加强型），ATX（标准型），M-ATX（紧凑型）
100079828120,1,品牌,爱国者（aigo）
100079828120,2,商品名称,爱国者星璨 岚 镜面玻璃版黑色
100079828120,2,商品编号,100079828120
100079828120,2,商品毛重,9.28kg
100079828120,2,商品产地,中国大陆
100079828120,2,水冷类型,360冷排，280冷排，240冷排，120冷排
100079828120,2,体型,小型机箱
100079828120,2,机箱重量,8-12kg
100079828120,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100079828120,2,颜色,黑色
71803341909,1,品牌,EVESKY
71803341909,2,商品名称,EVESKY黑骑士
71803341909,2,商品编号,71803341909
71803341909,2,店铺,晨惠电脑配件专营店
71803341909,2,商品毛重,3.0kg
71803341909,2,水冷类型,240冷排，120冷排
71803341909,2,体型,中型机箱（中塔机箱）
71803341909,2,机箱类型,复古机箱（带光驱位）
71803341909,2,机箱重量,<5kg
71803341909,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
10070277322825,1,品牌,EVESKY
10070277322825,2,商品名称,EVESKY海景房PRO
10070277322825,2,商品编号,10070277322825
10070277322825,2,店铺,晨惠电脑配件专营店
10070277322825,2,商品毛重,5.0kg
10070277322825,2,商品产地,中国大陆
10070277322825,2,水冷类型,360冷排，280冷排，240冷排，120冷排
10070277322825,2,体型,大型机箱（全塔机箱）
10070277322825,2,机箱类型,玻璃侧透机箱
10070277322825,2,机箱重量,5-8kg
10070277322825,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
10088280785946,1,品牌,玩嘉
10088280785946,2,商品名称,玩嘉天幕
10088280785946,2,商品编号,10088280785946
10088280785946,2,店铺,京品鹿官方旗舰店
10088280785946,2,商品毛重,8.0kg
10088280785946,2,水冷类型,360冷排，240冷排
10088280785946,2,体型,MINI机箱
10088280785946,2,机箱类型,玻璃侧透机箱，异形机箱
10088280785946,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10088280785946,2,颜色,黑色
100068419111,1,品牌,半岛铁盒（PADO）
100068419111,2,商品名称,半岛铁盒半岛铁盒Q15机箱
100068419111,2,商品编号,100068419111
100068419111,2,商品毛重,3.11kg
100068419111,2,商品产地,中国大陆
100068419111,2,颜色,黑色
100068419111,2,体型,小型机箱
100068419111,2,机箱重量,<5kg
100068419111,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100017307761,1,品牌,半岛铁盒（PADO）
100017307761,2,商品名称,半岛铁盒白羊座V白色
100017307761,2,商品编号,100017307761
100017307761,2,商品毛重,4.05kg
100017307761,2,商品产地,中国大陆
100017307761,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100017307761,2,体型,小型机箱
100027148785,1,品牌,九州风神（DEEPCOOL）
100027148785,2,商品名称,九州风神CH510
100027148785,2,商品编号,100027148785
100027148785,2,商品毛重,8.5kg
100027148785,2,商品产地,中国大陆
100027148785,2,货号,CH510
100027148785,2,水冷类型,360冷排
100027148785,2,体型,中型机箱（中塔机箱）
100027148785,2,机箱类型,玻璃侧透机箱
100027148785,2,机箱重量,5-8kg
100027148785,2,RGB光控,不支持RGB光控
100027148785,2,支持主板,E-ATX（加强型），ATX（标准型）
100027148785,2,颜色,黑色
10097181851206,1,品牌,影驰
10097181851206,2,商品名称,影驰灵越M8 台式机电脑机箱 商务办公游戏电脑机箱 坚厚五金/USB3.0/支持ATX电源/兼容M-ATX主板 灵越M8商务办公小机箱 黑色
10097181851206,2,商品编号,10097181851206
10097181851206,2,店铺,京美电脑专营店
10097181851206,2,商品毛重,5.0kg
10097181851206,2,体型,小型机箱
10097181851206,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10100112096274,1,品牌,戴尔（DELL）
10100112096274,2,商品名称,戴尔（DELL）Vostro 3030 SFF
10100112096274,2,商品编号,10100112096274
10100112096274,2,店铺,戴尔多米乐专卖店
10100112096274,2,商品毛重,6.0kg
10100112096274,2,商品产地,中国大陆
10100112096274,2,内存容量,16GB
10100112096274,2,系列,戴尔-成就系列
10100112096274,2,类型,单主机
10100112096274,2,支持IPv6,支持IPv6
10100112096274,2,优选服务,三年质保
10100112096274,2,机箱大小,3-9.9L
10100112096274,2,处理器,intel i5
10100112096274,2,能效等级,一级能效
10100112096274,2,硬盘容量,512GB SSD
10100112096274,2,屏幕尺寸,无显示器
10100112096274,2,显卡型号,UHD730
10100112096274,2,系统,Windows 11家庭中文版
10100112096274,2,特性,拆机保修，无线上网
10100112096274,2,适用场景,商用
100008004503,1,品牌,爱国者（aigo）
100008004503,2,商品名称,爱国者爱国者（aigo）YOGO M2 PRO钛灰色 游戏药丸全侧透电脑机箱
100008004503,2,商品编号,100008004503
100008004503,2,商品毛重,8.44kg
100008004503,2,商品产地,中国大陆
100008004503,2,水冷类型,360冷排，280冷排，240冷排，120冷排
100008004503,2,体型,中型机箱（中塔机箱）
100008004503,2,机箱重量,5-8kg
100008004503,2,RGB光控,不支持RGB光控
100008004503,2,支持主板,E-ATX（加强型），ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100008004503,2,颜色,黑色
100003109976,1,品牌,华硕（ASUS）
100003109976,2,商品名称,华硕TUF GAMING GT501 机箱
100003109976,2,商品编号,100003109976
100003109976,2,商品毛重,12.8kg
100003109976,2,商品产地,中国大陆
100003109976,2,水冷类型,360冷排，280冷排，240冷排，120冷排
100003109976,2,体型,大型机箱（全塔机箱）
100003109976,2,机箱类型,玻璃侧透机箱
100003109976,2,机箱重量,8-12kg
100003109976,2,支持主板,E-ATX（加强型），ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100003109976,2,RGB光控,支持RGB光控
100003109976,2,颜色,黑色
10094781298627,1,品牌,EVESKY
10094781298627,2,商品名称,EVESKY问界
10094781298627,2,商品编号,10094781298627
10094781298627,2,店铺,科仁电脑配件专营店
10094781298627,2,商品毛重,3.0kg
10094781298627,2,体型,小型机箱
10094781298627,2,机箱类型,亚克力侧透机箱
10094781298627,2,机箱重量,<5kg
10094781298627,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10094781298627,2,颜色,白色
100058679184,1,品牌,影驰
100058679184,2,商品名称,影驰影驰沐光PLUS黑色
100058679184,2,商品编号,100058679184
100058679184,2,商品毛重,7.39kg
100058679184,2,商品产地,中国大陆
100058679184,2,水冷类型,360冷排，280冷排，240冷排，120冷排
100058679184,2,机箱类型,玻璃侧透机箱
100058679184,2,机箱重量,5-8kg
100058679184,2,颜色,黑色
100058679184,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型），其他
100033285014,1,品牌,乔思伯（JONSBO）
100033285014,2,商品名称,乔思伯D30 黑色
100033285014,2,商品编号,100033285014
100033285014,2,商品毛重,5.61kg
100033285014,2,商品产地,中国大陆
100033285014,2,水冷类型,240冷排
100033285014,2,体型,小型机箱
100033285014,2,机箱类型,铝质机箱
100033285014,2,机箱重量,<5kg
100033285014,2,支持主板,M-ATX（紧凑型）
100033285014,2,颜色,银色
100063262200,1,品牌,长城（Great Wall）
100063262200,2,商品名称,长城视界S1W
100063262200,2,商品编号,100063262200
100063262200,2,商品毛重,6.907kg
100063262200,2,商品产地,中国大陆
100063262200,2,水冷类型,360冷排，280冷排，120冷排
100063262200,2,体型,小型机箱
100063262200,2,机箱类型,玻璃侧透机箱
100063262200,2,机箱重量,5-8kg
100063262200,2,RGB光控,支持RGB光控
100063262200,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100063262200,2,颜色,白色
10073239688233,1,品牌,华硕（ASUS）
10073239688233,2,商品名称,华硕（ASUS）华硕 ROG Strix Helios太阳神
10073239688233,2,商品编号,10073239688233
10073239688233,2,店铺,嘉锐组装电脑专营店
10073239688233,2,商品毛重,1.68kg
10073239688233,2,商品产地,中国大陆
10073239688233,2,处理器,intel i9
10073239688233,2,类别,高端游戏
10073239688233,2,显卡型号,RTX 4090
100074502756,1,品牌,戴尔（DELL）
100074502756,2,商品名称,戴尔DELL
100074502756,2,商品编号,100074502756
100074502756,2,商品毛重,1.29kg
100074502756,2,商品产地,中国大陆
100074502756,2,内存容量,8GB
100074502756,2,系列,戴尔-OptiPlex
100074502756,2,类型,单主机
100074502756,2,优选服务,三年质保
100074502756,2,机箱大小,10L以下
100074502756,2,处理器,intel i7
100074502756,2,系统,Windows 11家庭中文版
100074502756,2,硬盘容量,480-512GB SSD
100074502756,2,屏幕尺寸,无显示器
100074502756,2,显卡型号,集成显卡
100074502756,2,支持IPv6,支持IPv6
100074502756,2,特性,拆机保修
100074502756,2,适用场景,商用
100077462664,1,品牌,金河田（Golden field）
100077462664,2,商品名称,金河田预见 DB01 黑色机箱
100077462664,2,商品编号,100077462664
100077462664,2,商品毛重,5.46kg
100077462664,2,商品产地,中国大陆
100077462664,2,水冷类型,240冷排
100077462664,2,体型,中型机箱（中塔机箱）
100077462664,2,机箱类型,玻璃侧透机箱
100077462664,2,机箱重量,5-8kg
100077462664,2,RGB光控,不支持RGB光控
100077462664,2,颜色,黑色
100077462664,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
10087752293323,1,品牌,迅钛（SUMTAX）
10087752293323,2,商品名称,迅钛（SUMTAX）全景海景房MINI
10087752293323,2,商品编号,10087752293323
10087752293323,2,店铺,晨惠电脑配件专营店
10087752293323,2,商品毛重,5.0kg
10087752293323,2,商品产地,中国大陆
10087752293323,2,水冷类型,240冷排，120冷排
10087752293323,2,体型,中型机箱（中塔机箱）
10087752293323,2,机箱类型,玻璃侧透机箱
10087752293323,2,机箱重量,5-8kg
10087752293323,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100005593128,1,品牌,大水牛（BUBALUS）
100005593128,2,商品名称,大水牛商智U2+劲强250
100005593128,2,商品编号,100005593128
100005593128,2,商品毛重,3.45kg
100005593128,2,商品产地,中国大陆
100005593128,2,水冷类型,不支持
100005593128,2,体型,小型机箱
100005593128,2,机箱类型,机箱电源套装
100005593128,2,机箱重量,<5kg
100005593128,2,RGB光控,不支持RGB光控
100005593128,2,颜色,黑色
100005593128,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10087959495677,1,品牌,EVESKY
10087959495677,2,商品名称,EVESKY海景房MINI
10087959495677,2,商品编号,10087959495677
10087959495677,2,店铺,科仁电脑配件专营店
10087959495677,2,商品毛重,5.0kg
10087959495677,2,商品产地,中国大陆
10087959495677,2,水冷类型,240冷排，120冷排
10087959495677,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10087959495677,2,机箱类型,玻璃侧透机箱
10087959495677,2,机箱重量,<5kg
10096874697830,1,品牌,京品鹿
10096874697830,2,商品名称,京品鹿宏碁acer M5
10096874697830,2,商品编号,10096874697830
10096874697830,2,店铺,京品鹿官方旗舰店
10096874697830,2,商品毛重,3.0kg
10096874697830,2,体型,MINI机箱
10096874697830,2,支持主板,MINI-ITX（迷你型）
100074502758,1,品牌,戴尔（DELL）
100074502758,2,商品名称,戴尔DELL
100074502758,2,商品编号,100074502758
100074502758,2,商品毛重,1.29kg
100074502758,2,商品产地,中国大陆
100074502758,2,屏幕尺寸,无显示器
100074502758,2,系列,戴尔-OptiPlex
100074502758,2,支持IPv6,支持IPv6
100074502758,2,优选服务,三年质保
100074502758,2,机箱大小,10L以下
100074502758,2,处理器,intel i7
100074502758,2,内存容量,16GB
100074502758,2,硬盘容量,480-512GB SSD
100074502758,2,系统,Windows 11家庭中文版
100074502758,2,显卡型号,集成显卡
100074502758,2,类型,单主机
100074502758,2,特性,拆机保修
100074502758,2,适用场景,商用
100016763507,1,品牌,Thermaltake（Tt）
100016763507,2,商品名称,Thermaltake（Tt）CA-1R4-00S1WN-01
100016763507,2,商品编号,100016763507
100016763507,2,商品毛重,11.9kg
100016763507,2,商品产地,中国大陆
100016763507,2,水冷类型,280冷排，240冷排，120冷排
100016763507,2,体型,小型机箱
100016763507,2,机箱类型,异形机箱
100016763507,2,机箱重量,8-12kg
100016763507,2,RGB光控,不支持RGB光控
100016763507,2,颜色,黑色
100016763507,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100093811737,1,品牌,子意
100093811737,2,商品名称,子意未来
100093811737,2,商品编号,100093811737
100093811737,2,商品毛重,2.97kg
100093811737,2,商品产地,中国大陆
100093811737,2,水冷类型,不支持
100093811737,2,体型,小型机箱
100093811737,2,机箱重量,<5kg
100093811737,2,RGB光控,不支持RGB光控
100093811737,2,颜色,黑色
100093811737,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
5084646,1,品牌,大水牛（BUBALUS）
5084646,2,商品名称,大水牛1008升级版机箱+战神420电源
5084646,2,商品编号,5084646
5084646,2,商品毛重,5.0kg
5084646,2,商品产地,中国大陆
5084646,2,水冷类型,不支持
5084646,2,体型,中型机箱（中塔机箱）
5084646,2,机箱类型,复古机箱（带光驱位），机箱电源套装
5084646,2,机箱重量,<5kg
5084646,2,RGB光控,不支持RGB光控
5084646,2,颜色,黑色
5084646,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
10092693193478,1,品牌,EVESKY
10092693193478,2,商品名称,EVESKY全景房SE
10092693193478,2,商品编号,10092693193478
10092693193478,2,店铺,晨惠电脑配件专营店
10092693193478,2,商品毛重,5.0kg
10092693193478,2,商品产地,中国大陆
10092693193478,2,水冷类型,120冷排
10092693193478,2,机箱重量,<5kg
10092693193478,2,机箱类型,玻璃侧透机箱
10092693193478,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
4462529,1,品牌,Thermaltake（Tt）
4462529,2,商品名称,Thermaltake（Tt）CA-1H4-00S1NN-01
4462529,2,商品编号,4462529
4462529,2,商品毛重,6.66kg
4462529,2,商品产地,中国大陆
4462529,2,水冷类型,240冷排，120冷排
4462529,2,体型,小型机箱
4462529,2,机箱类型,吸音降噪机箱
4462529,2,机箱重量,<5kg
4462529,2,颜色,黑色
4462529,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10101319382954,1,品牌,戴尔（DELL）
10101319382954,2,商品名称,戴尔（DELL）Vostro 3690
10101319382954,2,商品编号,10101319382954
10101319382954,2,店铺,戴尔多米乐专卖店
10101319382954,2,商品毛重,5.0kg
10101319382954,2,商品产地,中国大陆
10101319382954,2,内存容量,16GB
10101319382954,2,系列,戴尔-成就系列
10101319382954,2,类型,单主机
10101319382954,2,优选服务,三年质保
10101319382954,2,机箱大小,3-9.9L
10101319382954,2,处理器,intel i7
10101319382954,2,系统,Windows 11家庭中文版
10101319382954,2,硬盘容量,480GB/512GB SSD+1TB HDD
10101319382954,2,屏幕尺寸,无显示器
10101319382954,2,显卡型号,集成显卡
10101319382954,2,支持IPv6,支持IPv6
10101319382954,2,特性,拆机保修，无线上网
10101319382954,2,适用场景,商用
100045719880,1,品牌,玩嘉
100045719880,2,商品名称,玩嘉绝尘玩家黑
100045719880,2,商品编号,100045719880
100045719880,2,商品毛重,5.29kg
100045719880,2,商品产地,中国大陆
100045719880,2,水冷类型,240冷排，120冷排
100045719880,2,体型,小型机箱
100045719880,2,机箱类型,玻璃侧透机箱
100045719880,2,机箱重量,<5kg
100045719880,2,颜色,黑色
100045719880,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100027580349,1,品牌,长城（Great Wall）
100027580349,2,商品名称,长城阿基米德2
100027580349,2,商品编号,100027580349
100027580349,2,商品毛重,5.2kg
100027580349,2,商品产地,中国大陆
100027580349,2,水冷类型,280冷排，240冷排，120冷排
100027580349,2,体型,小型机箱
100027580349,2,机箱类型,玻璃侧透机箱
100027580349,2,机箱重量,<5kg
100027580349,2,RGB光控,不支持RGB光控
100027580349,2,颜色,白色
100027580349,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100055085759,1,品牌,乔思伯（JONSBO）
100055085759,2,商品名称,乔思伯U4 Pro黑色
100055085759,2,商品编号,100055085759
100055085759,2,商品毛重,6.2kg
100055085759,2,商品产地,中国大陆
100055085759,2,体型,中型机箱（中塔机箱）
100055085759,2,颜色,黑色
100055085759,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
10057542325240,1,品牌,航嘉（Huntkey）
10057542325240,2,商品名称,航嘉（Huntkey）S920暴风雪
10057542325240,2,商品编号,10057542325240
10057542325240,2,店铺,航嘉（Huntkey）旗舰店
10057542325240,2,商品毛重,6.0kg
10057542325240,2,商品产地,中国大陆
10057542325240,2,货号,S920暴风雪
10057542325240,2,水冷类型,240冷排，120冷排
10057542325240,2,体型,小型机箱
10057542325240,2,机箱类型,玻璃侧透机箱
10057542325240,2,机箱重量,5-8kg
10057542325240,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100070781419,1,品牌,华硕（ASUS）
100070781419,2,商品名称,华硕PA602
100070781419,2,商品编号,100070781419
100070781419,2,商品毛重,20.62kg
100070781419,2,商品产地,中国大陆
100070781419,2,水冷类型,420冷排，360冷排，280冷排，240冷排，120冷排
100070781419,2,体型,中型机箱（中塔机箱）
100070781419,2,机箱类型,玻璃侧透机箱
100070781419,2,机箱重量,12-16kg
100070781419,2,支持主板,E-ATX（加强型），ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100070781419,2,颜色,黑色
100070781419,2,RGB光控,支持RGB光控
100073457163,1,品牌,戴尔（DELL）
100073457163,2,商品名称,戴尔DELL
100073457163,2,商品编号,100073457163
100073457163,2,商品毛重,1.29kg
100073457163,2,商品产地,中国大陆
100073457163,2,屏幕尺寸,无显示器
100073457163,2,系列,戴尔-OptiPlex
100073457163,2,支持IPv6,支持IPv6
100073457163,2,优选服务,三年质保
100073457163,2,机箱大小,10L以下
100073457163,2,处理器,intel i7
100073457163,2,内存容量,16GB
100073457163,2,硬盘容量,1TB SSD
100073457163,2,系统,Windows 11家庭中文版
100073457163,2,显卡型号,集成显卡
100073457163,2,类型,主机+显示器
100073457163,2,特性,拆机保修
100073457163,2,适用场景,商用
100058372336,1,品牌,半岛铁盒（PADO）
100058372336,2,商品名称,半岛铁盒半岛铁盒W5黑色机箱
100058372336,2,商品编号,100058372336
100058372336,2,商品毛重,4.97kg
100058372336,2,商品产地,中国大陆
100058372336,2,水冷类型,360冷排，240冷排，120冷排
100058372336,2,体型,中型机箱（中塔机箱）
100058372336,2,机箱重量,<5kg
100058372336,2,RGB光控,不支持RGB光控
100058372336,2,颜色,黑色
100058372336,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100048860850,1,品牌,安钛克（Antec）
100048860850,2,商品名称,安钛克Performance1
100048860850,2,商品编号,100048860850
100048860850,2,商品毛重,15.23kg
100048860850,2,商品产地,中国大陆
100048860850,2,水冷类型,420冷排，360冷排
100048860850,2,体型,大型机箱（全塔机箱）
100048860850,2,机箱类型,玻璃侧透机箱
100048860850,2,支持主板,E-ATX（加强型），ATX（标准型），M-ATX（紧凑型）
100048860850,2,颜色,黑色
100028822663,1,品牌,Thermaltake（Tt）
100028822663,2,商品名称,Thermaltake（Tt）CA-1D5-00S1WN-00
100028822663,2,商品编号,100028822663
100028822663,2,商品毛重,7.65kg
100028822663,2,商品产地,中国大陆
100028822663,2,水冷类型,280冷排，240冷排，120冷排
100028822663,2,体型,小型机箱
100028822663,2,机箱类型,亚克力侧透机箱
100028822663,2,机箱重量,5-8kg
100028822663,2,RGB光控,不支持RGB光控
100028822663,2,颜色,黑色
100028822663,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10088280785945,1,品牌,玩嘉
10088280785945,2,商品名称,玩嘉天幕
10088280785945,2,商品编号,10088280785945
10088280785945,2,店铺,京品鹿官方旗舰店
10088280785945,2,商品毛重,8.0kg
10088280785945,2,水冷类型,360冷排，240冷排
10088280785945,2,体型,MINI机箱
10088280785945,2,机箱类型,玻璃侧透机箱，异形机箱
10088280785945,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10088280785945,2,颜色,白色
10098748438334,1,品牌,华硕（ASUS）
10098748438334,2,商品名称,华硕（ASUS）天选姬/吹雪姬/RO姬 DIY潮流电竞 个性自定义定制台式电脑组装机机箱 ARGB神光同步风扇 定制·吹雪海景房+内侧灯板 白色【仅机箱+灯板】
10098748438334,2,商品编号,10098748438334
10098748438334,2,店铺,华硕（ASUS）禾啸专卖店
10098748438334,2,商品毛重,3.0kg
10098748438334,2,处理器,其他
10098748438334,2,类别,入门游戏
10098748438334,2,显卡型号,无显卡
100073457167,1,品牌,戴尔（DELL）
100073457167,2,商品名称,戴尔DELL
100073457167,2,商品编号,100073457167
100073457167,2,商品毛重,1.29kg
100073457167,2,商品产地,中国大陆
100073457167,2,内存容量,8GB
100073457167,2,系列,戴尔-OptiPlex
100073457167,2,类型,单主机
100073457167,2,优选服务,三年质保
100073457167,2,机箱大小,10L以下
100073457167,2,处理器,intel i3
100073457167,2,系统,Windows 11家庭中文版
100073457167,2,硬盘容量,480-512GB SSD
100073457167,2,屏幕尺寸,无显示器
100073457167,2,显卡型号,集成显卡
100073457167,2,支持IPv6,支持IPv6
100073457167,2,特性,拆机保修
100073457167,2,适用场景,商用
100077875555,1,品牌,乔思伯（JONSBO）
100077875555,2,商品名称,乔思伯TK-3黑色
100077875555,2,商品编号,100077875555
100077875555,2,商品毛重,8.96kg
100077875555,2,商品产地,中国大陆
100077875555,2,水冷类型,360冷排
100077875555,2,体型,中型机箱（中塔机箱）
100077875555,2,机箱类型,玻璃侧透机箱
100077875555,2,机箱重量,5-8kg
100077875555,2,支持主板,ATX（标准型），M-ATX（紧凑型）
100077875555,2,颜色,黑色
10024522344473,1,品牌,航嘉（Huntkey）
10024522344473,2,商品名称,航嘉（Huntkey）暗夜猎手5
10024522344473,2,商品编号,10024522344473
10024522344473,2,店铺,晨惠电脑配件专营店
10024522344473,2,商品毛重,4.0kg
10024522344473,2,商品产地,中国大陆
10024522344473,2,水冷类型,240冷排，120冷排
10024522344473,2,机箱重量,<5kg
10024522344473,2,机箱类型,亚克力侧透机箱
10024522344473,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100003371999,1,品牌,酷冷至尊（CoolerMaster）
100003371999,2,商品名称,酷冷至尊MCB-Q500L-KANN-S00
100003371999,2,商品编号,100003371999
100003371999,2,商品毛重,5.12kg
100003371999,2,商品产地,中国大陆
100003371999,2,水冷类型,240冷排，120冷排
100003371999,2,体型,中型机箱（中塔机箱）
100003371999,2,机箱类型,亚克力侧透机箱
100003371999,2,机箱重量,<5kg
100003371999,2,颜色,黑色
100003371999,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100002704106,1,品牌,先马（SAMA）
100002704106,2,商品名称,先马平头哥M1电竞版
100002704106,2,商品编号,100002704106
100002704106,2,商品毛重,5.96kg
100002704106,2,商品产地,中国大陆
100002704106,2,水冷类型,240冷排，120冷排
100002704106,2,体型,小型机箱
100002704106,2,机箱类型,玻璃侧透机箱，异形机箱
100002704106,2,机箱重量,5-8kg
100002704106,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100002704106,2,颜色,黑色
100058679138,1,品牌,影驰
100058679138,2,商品名称,影驰影驰沐光PLUS白色
100058679138,2,商品编号,100058679138
100058679138,2,商品毛重,7.43kg
100058679138,2,商品产地,中国大陆
100058679138,2,水冷类型,360冷排，280冷排，240冷排，120冷排
100058679138,2,机箱类型,玻璃侧透机箱
100058679138,2,机箱重量,5-8kg
100058679138,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100058679138,2,颜色,白色
100073457163,1,品牌,戴尔（DELL）
100073457163,2,商品名称,戴尔DELL
100073457163,2,商品编号,100073457163
100073457163,2,商品毛重,1.29kg
100073457163,2,商品产地,中国大陆
100073457163,2,屏幕尺寸,无显示器
100073457163,2,系列,戴尔-OptiPlex
100073457163,2,支持IPv6,支持IPv6
100073457163,2,优选服务,三年质保
100073457163,2,机箱大小,10L以下
100073457163,2,处理器,intel i7
100073457163,2,内存容量,16GB
100073457163,2,硬盘容量,1TB SSD
100073457163,2,系统,Windows 11家庭中文版
100073457163,2,显卡型号,集成显卡
100073457163,2,类型,主机+显示器
100073457163,2,特性,拆机保修
100073457163,2,适用场景,商用
100008847237,1,品牌,九州风神（DEEPCOOL）
100008847237,2,商品名称,九州风神魔方110
100008847237,2,商品编号,100008847237
100008847237,2,商品毛重,7.3kg
100008847237,2,商品产地,中国大陆
100008847237,2,水冷类型,280冷排，240冷排，120冷排
100008847237,2,体型,小型机箱
100008847237,2,机箱类型,玻璃侧透机箱
100008847237,2,机箱重量,5-8kg
100008847237,2,RGB光控,不支持RGB光控
100008847237,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100015460383,1,品牌,乔思伯（JONSBO）
100015460383,2,商品名称,乔思伯D40 银色
100015460383,2,商品编号,100015460383
100015460383,2,商品毛重,5.85kg
100015460383,2,商品产地,中国大陆
100015460383,2,水冷类型,240冷排
100015460383,2,体型,中型机箱（中塔机箱）
100015460383,2,机箱类型,玻璃侧透机箱，铝质机箱
100015460383,2,机箱重量,<5kg
100015460383,2,支持主板,ATX（标准型）
100015460383,2,颜色,银色
10096225571184,1,品牌,华硕（ASUS）
10096225571184,2,商品名称,华硕i9 14900KF/KS华硕ROG TUF全家桶4080 SUPER 4090 D显卡游戏直播AI渲染设计组装机DIY组装电脑整机 机箱套餐升级+199升级高达定制机箱/单拍不发
10096225571184,2,商品编号,10096225571184
10096225571184,2,店铺,华硕组装电脑旗舰店
10096225571184,2,商品毛重,10.0kg
10096225571184,2,处理器,intel i7
10096225571184,2,类别,高端游戏
10096225571184,2,显卡型号,RTX 4070 Super
10073239688232,1,品牌,华硕（ASUS）
10073239688232,2,商品名称,华硕（ASUS）华硕 ROG Strix Helios太阳神
10073239688232,2,商品编号,10073239688232
10073239688232,2,店铺,嘉锐组装电脑专营店
10073239688232,2,商品毛重,1.68kg
10073239688232,2,商品产地,中国大陆
10073239688232,2,处理器,intel i9
10073239688232,2,类别,高端游戏
10073239688232,2,显卡型号,RTX 4090
100073457167,1,品牌,戴尔（DELL）
100073457167,2,商品名称,戴尔DELL
100073457167,2,商品编号,100073457167
100073457167,2,商品毛重,1.29kg
100073457167,2,商品产地,中国大陆
100073457167,2,内存容量,8GB
100073457167,2,系列,戴尔-OptiPlex
100073457167,2,类型,单主机
100073457167,2,优选服务,三年质保
100073457167,2,机箱大小,10L以下
100073457167,2,处理器,intel i3
100073457167,2,系统,Windows 11家庭中文版
100073457167,2,硬盘容量,480-512GB SSD
100073457167,2,屏幕尺寸,无显示器
100073457167,2,显卡型号,集成显卡
100073457167,2,支持IPv6,支持IPv6
100073457167,2,特性,拆机保修
100073457167,2,适用场景,商用
10079847521971,1,品牌,先马（SAMA）
10079847521971,2,商品名称,先马（SAMA）凡尔赛
10079847521971,2,商品编号,10079847521971
10079847521971,2,店铺,先马SAMA旗舰店
10079847521971,2,商品毛重,13.2kg
10079847521971,2,体型,小型机箱
10079847521971,2,支持主板,ATX（标准型），M-ATX（紧凑型）
100070862935,1,品牌,华硕（ASUS）
100070862935,2,商品名称,华硕光影白
100070862935,2,商品编号,100070862935
100070862935,2,商品毛重,9.36kg
100070862935,2,商品产地,中国大陆
100070862935,2,颜色,白色
100070862935,2,机箱重量,5-8kg
100070862935,2,机箱类型,玻璃侧透机箱
100070862935,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型），其他
100043669720,1,品牌,先马（SAMA）
100043669720,2,商品名称,先马 颜之神MAX 电竞版
100043669720,2,商品编号,100043669720
100043669720,2,商品毛重,14.0kg
100043669720,2,商品产地,中国大陆
100043669720,2,水冷类型,360冷排，280冷排，240冷排，120冷排
